u,v,common_neighbors,jaccard,adamic_adar,resource_allocation,preferential_attachment,label
58646,128879,0,0.0,0.0,0.0,24,0
1830,23279,0,0.0,0.0,0.0,78,0
49675,61462,0,0.0,0.0,0.0,63,0
99259,110334,0,0.0,0.0,0.0,5,0
99166,82966,0,0.0,0.0,0.0,5,0
76625,124635,0,0.0,0.0,0.0,28,0
102035,19949,0,0.0,0.0,0.0,693,0
35907,86816,0,0.0,0.0,0.0,1749,0
90063,59760,0,0.0,0.0,0.0,64,0
67471,41161,1,0.015151515151515152,0.23955611574701857,0.015384615384615385,616,0
117308,30454,0,0.0,0.0,0.0,2,0
40170,78186,0,0.0,0.0,0.0,836,0
108770,12613,0,0.0,0.0,0.0,323,0
48090,82788,0,0.0,0.0,0.0,430,0
8458,87294,0,0.0,0.0,0.0,472,0
55245,89838,0,0.0,0.0,0.0,121,0
78415,96512,0,0.0,0.0,0.0,1938,0
125937,61872,0,0.0,0.0,0.0,16,0
58924,27884,0,0.0,0.0,0.0,126,0
56861,90594,0,0.0,0.0,0.0,4,0
65986,40242,0,0.0,0.0,0.0,244,0
42610,10719,0,0.0,0.0,0.0,102,0
68796,124641,0,0.0,0.0,0.0,74,0
81614,29490,0,0.0,0.0,0.0,6,0
98721,34863,0,0.0,0.0,0.0,16,0
70060,120793,0,0.0,0.0,0.0,104,0
76098,11519,0,0.0,0.0,0.0,495,0
124281,128312,0,0.0,0.0,0.0,96,0
63869,126769,0,0.0,0.0,0.0,22,0
112218,54951,0,0.0,0.0,0.0,15,0
2254,112347,0,0.0,0.0,0.0,112,0
101055,52693,0,0.0,0.0,0.0,120,0
73766,16299,0,0.0,0.0,0.0,60,0
5666,42995,0,0.0,0.0,0.0,30,0
42062,31782,0,0.0,0.0,0.0,950,0
50285,21992,0,0.0,0.0,0.0,3,0
37784,26362,0,0.0,0.0,0.0,67,0
66538,101930,0,0.0,0.0,0.0,14,0
41839,29227,0,0.0,0.0,0.0,220,0
98441,18138,0,0.0,0.0,0.0,147,0
60174,95700,0,0.0,0.0,0.0,1260,0
114850,92189,0,0.0,0.0,0.0,68,0
114645,92189,0,0.0,0.0,0.0,442,0
11194,27792,0,0.0,0.0,0.0,440,0
101342,102308,0,0.0,0.0,0.0,21,0
131414,50399,0,0.0,0.0,0.0,32,0
895,122894,0,0.0,0.0,0.0,30,0
112174,62262,0,0.0,0.0,0.0,10,0
67351,129112,0,0.0,0.0,0.0,18,0
65796,73624,0,0.0,0.0,0.0,16,0
56558,26972,0,0.0,0.0,0.0,420,0
3810,44011,0,0.0,0.0,0.0,240,0
26738,25471,0,0.0,0.0,0.0,208,0
2634,8710,0,0.0,0.0,0.0,6,0
45386,118379,0,0.0,0.0,0.0,15,0
20418,125164,0,0.0,0.0,0.0,75,0
55864,58887,0,0.0,0.0,0.0,6,0
15155,53076,0,0.0,0.0,0.0,387,0
73626,9602,0,0.0,0.0,0.0,1512,0
42766,59433,0,0.0,0.0,0.0,40,0
37983,17980,0,0.0,0.0,0.0,44,0
80896,97471,0,0.0,0.0,0.0,986,0
100976,54061,0,0.0,0.0,0.0,4,0
106244,92233,0,0.0,0.0,0.0,60,0
113054,118766,0,0.0,0.0,0.0,42,0
6415,111616,0,0.0,0.0,0.0,4,0
3842,129289,0,0.0,0.0,0.0,33,0
66514,84729,0,0.0,0.0,0.0,117,0
73496,109619,0,0.0,0.0,0.0,3,0
39418,112393,0,0.0,0.0,0.0,437,0
34729,105222,0,0.0,0.0,0.0,279,0
57990,97871,0,0.0,0.0,0.0,2,0
101424,55383,0,0.0,0.0,0.0,6,0
80113,21847,0,0.0,0.0,0.0,189,0
73460,95564,0,0.0,0.0,0.0,246,0
105035,63814,0,0.0,0.0,0.0,48,0
100394,82360,0,0.0,0.0,0.0,262,0
4511,28797,0,0.0,0.0,0.0,50,0
45989,56366,0,0.0,0.0,0.0,56,0
13745,53943,0,0.0,0.0,0.0,28,0
78627,122543,0,0.0,0.0,0.0,893,0
76098,64836,0,0.0,0.0,0.0,220,0
12466,128017,0,0.0,0.0,0.0,14,0
99259,61593,0,0.0,0.0,0.0,26,0
4430,88959,0,0.0,0.0,0.0,12,0
5854,15941,0,0.0,0.0,0.0,225,0
37987,126917,0,0.0,0.0,0.0,4,0
110931,117097,0,0.0,0.0,0.0,493,0
133125,121869,0,0.0,0.0,0.0,688,0
45990,62482,0,0.0,0.0,0.0,300,0
109084,92927,3,0.03571428571428571,0.5203363008614672,0.009837503494588593,1880,0
10016,82882,0,0.0,0.0,0.0,8,0
50687,64865,0,0.0,0.0,0.0,36,0
131536,120149,0,0.0,0.0,0.0,280,0
111711,59695,0,0.0,0.0,0.0,76,0
101903,73941,0,0.0,0.0,0.0,312,0
105101,107879,0,0.0,0.0,0.0,385,0
15048,62589,0,0.0,0.0,0.0,84,0
1898,110055,0,0.0,0.0,0.0,34,0
42552,90213,0,0.0,0.0,0.0,58,0
42746,117386,0,0.0,0.0,0.0,2,0
69235,64089,0,0.0,0.0,0.0,12,0
46354,97920,0,0.0,0.0,0.0,33,0
15225,55715,0,0.0,0.0,0.0,360,0
36197,110012,0,0.0,0.0,0.0,220,0
132286,43725,0,0.0,0.0,0.0,1372,0
6532,114539,0,0.0,0.0,0.0,308,0
45580,85190,0,0.0,0.0,0.0,126,0
27637,32362,0,0.0,0.0,0.0,93,0
81614,122067,0,0.0,0.0,0.0,20,0
99572,37052,0,0.0,0.0,0.0,4,0
69094,26859,0,0.0,0.0,0.0,99,0
80645,122980,0,0.0,0.0,0.0,8,0
41946,55903,0,0.0,0.0,0.0,8,0
2743,103608,0,0.0,0.0,0.0,602,0
178,113431,0,0.0,0.0,0.0,40,0
178,101190,0,0.0,0.0,0.0,20,0
109103,116489,0,0.0,0.0,0.0,18,0
79792,80037,0,0.0,0.0,0.0,1927,0
85962,56402,0,0.0,0.0,0.0,45,0
115017,30189,0,0.0,0.0,0.0,50,0
131993,102199,0,0.0,0.0,0.0,434,0
73490,113774,0,0.0,0.0,0.0,10,0
120647,62282,0,0.0,0.0,0.0,31,0
41,104398,0,0.0,0.0,0.0,40,0
107679,79936,0,0.0,0.0,0.0,644,0
48267,56048,0,0.0,0.0,0.0,864,0
132877,50003,0,0.0,0.0,0.0,132,0
132723,51255,0,0.0,0.0,0.0,279,0
37248,119151,0,0.0,0.0,0.0,90,0
100271,65276,0,0.0,0.0,0.0,160,0
84179,29738,0,0.0,0.0,0.0,98,0
2166,28564,0,0.0,0.0,0.0,39,0
44688,52028,0,0.0,0.0,0.0,540,0
80581,57192,0,0.0,0.0,0.0,15,0
56877,61571,1,0.009615384615384616,0.21443402172070247,0.009433962264150943,2600,0
5253,119714,0,0.0,0.0,0.0,72,0
4526,110747,0,0.0,0.0,0.0,252,0
6468,121100,0,0.0,0.0,0.0,784,0
76672,112384,0,0.0,0.0,0.0,320,0
70335,20245,0,0.0,0.0,0.0,70,0
87455,18455,0,0.0,0.0,0.0,2,0
38858,73624,0,0.0,0.0,0.0,456,0
1218,29305,0,0.0,0.0,0.0,20,0
358,41283,0,0.0,0.0,0.0,330,0
93271,129356,0,0.0,0.0,0.0,423,0
109670,119847,0,0.0,0.0,0.0,1764,0
105906,129203,0,0.0,0.0,0.0,4,0
117387,55407,0,0.0,0.0,0.0,8,0
7923,18953,0,0.0,0.0,0.0,11,0
55408,131028,0,0.0,0.0,0.0,1232,0
74924,24798,0,0.0,0.0,0.0,56,0
1949,30444,0,0.0,0.0,0.0,300,0
111723,93174,0,0.0,0.0,0.0,342,0
75266,60802,0,0.0,0.0,0.0,6,0
81614,61700,0,0.0,0.0,0.0,104,0
34013,48688,0,0.0,0.0,0.0,12,0
80063,127646,0,0.0,0.0,0.0,268,0
55331,65171,0,0.0,0.0,0.0,66,0
8508,88913,0,0.0,0.0,0.0,2,0
70366,30738,0,0.0,0.0,0.0,518,0
3591,54558,0,0.0,0.0,0.0,1850,0
2627,53502,0,0.0,0.0,0.0,3,0
18977,65120,3,0.058823529411764705,0.8405750588740787,0.08604918890633176,405,0
104322,94361,0,0.0,0.0,0.0,10,0
66245,51709,0,0.0,0.0,0.0,25,0
69200,30372,0,0.0,0.0,0.0,198,0
40324,53455,0,0.0,0.0,0.0,1457,0
102764,14532,0,0.0,0.0,0.0,15,0
110704,25742,0,0.0,0.0,0.0,392,0
72815,90049,0,0.0,0.0,0.0,8,0
78672,19946,0,0.0,0.0,0.0,54,0
55877,24670,0,0.0,0.0,0.0,20,0
42624,3890,0,0.0,0.0,0.0,12,0
125789,93372,0,0.0,0.0,0.0,16,0
42505,81362,0,0.0,0.0,0.0,59,0
2676,64865,0,0.0,0.0,0.0,222,0
120167,61482,0,0.0,0.0,0.0,42,0
518,53248,0,0.0,0.0,0.0,96,0
101841,21292,0,0.0,0.0,0.0,315,0
131843,76465,0,0.0,0.0,0.0,21,0
74290,20126,0,0.0,0.0,0.0,1288,0
67134,36198,0,0.0,0.0,0.0,114,0
34266,5736,0,0.0,0.0,0.0,36,0
9483,115980,0,0.0,0.0,0.0,70,0
74297,82205,0,0.0,0.0,0.0,6,0
118342,58134,0,0.0,0.0,0.0,2,0
17570,124686,0,0.0,0.0,0.0,276,0
730,85476,0,0.0,0.0,0.0,92,0
107581,21339,0,0.0,0.0,0.0,2812,0
100628,15613,0,0.0,0.0,0.0,20,0
33909,58491,0,0.0,0.0,0.0,1,0
57650,28535,0,0.0,0.0,0.0,390,0
38607,128598,0,0.0,0.0,0.0,1139,0
103208,119154,0,0.0,0.0,0.0,9,0
7991,91194,0,0.0,0.0,0.0,28,0
45009,53628,0,0.0,0.0,0.0,4553,0
76673,15976,0,0.0,0.0,0.0,18,0
6705,25833,0,0.0,0.0,0.0,5,0
104248,127746,0,0.0,0.0,0.0,7,0
111641,115065,0,0.0,0.0,0.0,2,0
70804,60980,0,0.0,0.0,0.0,15,0
39140,83058,0,0.0,0.0,0.0,396,0
131215,16558,0,0.0,0.0,0.0,168,0
9266,83393,0,0.0,0.0,0.0,512,0
16468,55799,0,0.0,0.0,0.0,1260,0
11270,116194,0,0.0,0.0,0.0,140,0
107009,11976,0,0.0,0.0,0.0,30,0
4995,25899,0,0.0,0.0,0.0,420,0
48446,32514,0,0.0,0.0,0.0,28,0
1188,32743,0,0.0,0.0,0.0,119,0
131121,123240,0,0.0,0.0,0.0,112,0
55000,58934,0,0.0,0.0,0.0,276,0
52547,128934,0,0.0,0.0,0.0,33,0
7919,76750,0,0.0,0.0,0.0,36,0
101236,112087,0,0.0,0.0,0.0,38,0
45603,92540,0,0.0,0.0,0.0,130,0
72774,42714,0,0.0,0.0,0.0,40,0
71719,30016,0,0.0,0.0,0.0,16,0
113238,23691,0,0.0,0.0,0.0,171,0
80397,57901,0,0.0,0.0,0.0,25,0
33504,110635,0,0.0,0.0,0.0,66,0
95431,97070,0,0.0,0.0,0.0,34,0
3634,116054,0,0.0,0.0,0.0,4945,0
35026,129024,0,0.0,0.0,0.0,168,0
48272,83051,0,0.0,0.0,0.0,1173,0
65794,94915,0,0.0,0.0,0.0,1890,0
7482,16783,0,0.0,0.0,0.0,6,0
79990,90970,0,0.0,0.0,0.0,450,0
26330,55056,0,0.0,0.0,0.0,10,0
68233,5964,0,0.0,0.0,0.0,720,0
4697,116135,0,0.0,0.0,0.0,84,0
75616,124669,0,0.0,0.0,0.0,750,0
124998,125563,0,0.0,0.0,0.0,264,0
102582,62242,0,0.0,0.0,0.0,6,0
86065,28321,0,0.0,0.0,0.0,13,0
38697,54550,0,0.0,0.0,0.0,45,0
38317,42402,0,0.0,0.0,0.0,66,0
60187,93580,0,0.0,0.0,0.0,68,0
86901,30455,0,0.0,0.0,0.0,120,0
48712,23253,0,0.0,0.0,0.0,100,0
34956,101841,0,0.0,0.0,0.0,84,0
80405,54459,0,0.0,0.0,0.0,14,0
30595,64079,0,0.0,0.0,0.0,8,0
118014,92662,0,0.0,0.0,0.0,159,0
77019,44386,1,0.008849557522123894,0.24325728130826463,0.01639344262295082,545,0
93522,116366,0,0.0,0.0,0.0,258,0
94967,30849,0,0.0,0.0,0.0,45,0
2630,95180,0,0.0,0.0,0.0,60,0
15064,22700,0,0.0,0.0,0.0,72,0
11700,115142,0,0.0,0.0,0.0,76,0
57459,96326,0,0.0,0.0,0.0,216,0
47405,93804,0,0.0,0.0,0.0,65,0
109822,50427,0,0.0,0.0,0.0,580,0
822,11040,1,0.011764705882352941,0.20325282050390903,0.0072992700729927005,1488,0
10715,32269,0,0.0,0.0,0.0,4,0
122925,25212,0,0.0,0.0,0.0,12,0
2220,103115,0,0.0,0.0,0.0,765,0
82540,23142,0,0.0,0.0,0.0,2,0
71861,123131,0,0.0,0.0,0.0,16,0
86744,86755,0,0.0,0.0,0.0,306,0
71947,9574,0,0.0,0.0,0.0,198,0
98963,130018,0,0.0,0.0,0.0,32,0
99908,73479,0,0.0,0.0,0.0,736,0
99570,128213,0,0.0,0.0,0.0,104,0
10341,92791,0,0.0,0.0,0.0,115,0
60817,125596,0,0.0,0.0,0.0,1,0
56042,126986,0,0.0,0.0,0.0,36,0
1987,88221,0,0.0,0.0,0.0,4,0
77229,120177,0,0.0,0.0,0.0,1562,0
57629,29800,0,0.0,0.0,0.0,99,0
85842,130234,0,0.0,0.0,0.0,2,0
4874,23916,0,0.0,0.0,0.0,12,0
6695,77373,0,0.0,0.0,0.0,297,0
132783,13739,0,0.0,0.0,0.0,660,0
82295,86483,0,0.0,0.0,0.0,3468,0
55962,56230,0,0.0,0.0,0.0,720,0
5547,106301,0,0.0,0.0,0.0,9,0
44322,55528,0,0.0,0.0,0.0,330,0
73626,53214,0,0.0,0.0,0.0,216,0
96897,97444,0,0.0,0.0,0.0,20,0
82837,59545,0,0.0,0.0,0.0,105,0
603,41451,0,0.0,0.0,0.0,342,0
116754,54477,0,0.0,0.0,0.0,180,0
122729,32302,0,0.0,0.0,0.0,126,0
105348,26973,0,0.0,0.0,0.0,44,0
74134,45678,0,0.0,0.0,0.0,14,0
99258,119523,0,0.0,0.0,0.0,21,0
44797,114678,0,0.0,0.0,0.0,60,0
43277,119600,0,0.0,0.0,0.0,2356,0
93240,94866,0,0.0,0.0,0.0,51,0
106780,46295,0,0.0,0.0,0.0,20,0
10732,16095,0,0.0,0.0,0.0,69,0
69226,123204,0,0.0,0.0,0.0,273,0
108155,47442,0,0.0,0.0,0.0,42,0
87227,126566,0,0.0,0.0,0.0,305,0
5253,97482,0,0.0,0.0,0.0,36,0
109593,132871,0,0.0,0.0,0.0,98,0
15788,89779,0,0.0,0.0,0.0,44,0
131527,85563,0,0.0,0.0,0.0,20,0
82754,128841,0,0.0,0.0,0.0,21,0
77425,23529,0,0.0,0.0,0.0,380,0
76830,52603,0,0.0,0.0,0.0,146,0
131221,3190,0,0.0,0.0,0.0,1120,0
22134,31116,0,0.0,0.0,0.0,44,0
105439,88913,0,0.0,0.0,0.0,16,0
110570,86116,0,0.0,0.0,0.0,945,0
37286,41434,0,0.0,0.0,0.0,6,0
65822,74680,0,0.0,0.0,0.0,1679,0
114160,58436,0,0.0,0.0,0.0,18,0
52366,61974,0,0.0,0.0,0.0,81,0
74936,112425,0,0.0,0.0,0.0,5,0
46532,16091,0,0.0,0.0,0.0,648,0
69184,48541,0,0.0,0.0,0.0,18,0
70144,112606,0,0.0,0.0,0.0,12,0
80440,128717,0,0.0,0.0,0.0,5,0
35451,107140,0,0.0,0.0,0.0,105,0
120822,23258,0,0.0,0.0,0.0,25,0
69525,63141,0,0.0,0.0,0.0,4,0
45839,79412,0,0.0,0.0,0.0,140,0
66098,12080,0,0.0,0.0,0.0,110,0
101475,112082,0,0.0,0.0,0.0,44,0
28029,94025,0,0.0,0.0,0.0,12,0
44687,50820,0,0.0,0.0,0.0,230,0
132576,2206,0,0.0,0.0,0.0,800,0
101281,124763,0,0.0,0.0,0.0,333,0
86651,64447,0,0.0,0.0,0.0,320,0
79747,98143,0,0.0,0.0,0.0,90,0
116348,54025,0,0.0,0.0,0.0,9,0
98736,32372,0,0.0,0.0,0.0,2,0
35662,73086,0,0.0,0.0,0.0,52,0
98871,59092,0,0.0,0.0,0.0,600,0
24841,91130,1,0.017543859649122806,0.18021017998330122,0.0038910505836575876,697,0
5807,123835,0,0.0,0.0,0.0,19,0
79751,20545,0,0.0,0.0,0.0,576,0
98358,42505,0,0.0,0.0,0.0,236,0
55859,27036,0,0.0,0.0,0.0,4,0
67108,65498,0,0.0,0.0,0.0,319,0
23265,64668,0,0.0,0.0,0.0,96,0
7783,86554,0,0.0,0.0,0.0,116,0
54526,59216,0,0.0,0.0,0.0,1717,0
65595,26778,0,0.0,0.0,0.0,2378,0
20781,56993,0,0.0,0.0,0.0,4,0
132632,26780,0,0.0,0.0,0.0,7,0
48567,31113,0,0.0,0.0,0.0,3910,0
33887,111789,0,0.0,0.0,0.0,8,0
1120,10120,0,0.0,0.0,0.0,2,0
37862,105406,0,0.0,0.0,0.0,16,0
68877,84127,0,0.0,0.0,0.0,969,0
115607,122182,0,0.0,0.0,0.0,418,0
12865,95426,0,0.0,0.0,0.0,8,0
102524,9990,0,0.0,0.0,0.0,48,0
84488,59793,0,0.0,0.0,0.0,825,0
508,100548,0,0.0,0.0,0.0,451,0
42994,45421,1,0.007246376811594203,0.21233540443616755,0.009009009009009009,4128,0
51474,52708,0,0.0,0.0,0.0,392,0
15467,17500,0,0.0,0.0,0.0,21,0
113964,59998,1,0.011494252873563218,0.22062394912909372,0.010752688172043012,1872,0
16901,53617,0,0.0,0.0,0.0,96,0
115440,60675,0,0.0,0.0,0.0,18,0
1134,106949,1,0.022222222222222223,0.2282049114186687,0.0125,504,0
100315,42584,0,0.0,0.0,0.0,325,0
106056,107647,0,0.0,0.0,0.0,4,0
23163,63707,0,0.0,0.0,0.0,418,0
15611,15848,0,0.0,0.0,0.0,126,0
36062,3423,0,0.0,0.0,0.0,3,0
44793,32404,0,0.0,0.0,0.0,10,0
50479,28236,0,0.0,0.0,0.0,68,0
68728,76451,0,0.0,0.0,0.0,120,0
67920,72610,0,0.0,0.0,0.0,35,0
2518,125280,0,0.0,0.0,0.0,176,0
119535,29895,0,0.0,0.0,0.0,28,0
42659,124779,1,0.013333333333333334,0.22062394912909372,0.010752688172043012,1395,0
79361,86963,0,0.0,0.0,0.0,12,0
56971,63115,0,0.0,0.0,0.0,36,0
12610,15975,0,0.0,0.0,0.0,52,0
41574,26909,0,0.0,0.0,0.0,232,0
79649,64278,0,0.0,0.0,0.0,9,0
98926,78105,0,0.0,0.0,0.0,420,0
16897,91616,0,0.0,0.0,0.0,14,0
47643,64631,0,0.0,0.0,0.0,6,0
70776,28545,0,0.0,0.0,0.0,45,0
28893,31862,0,0.0,0.0,0.0,308,0
42094,84506,0,0.0,0.0,0.0,70,0
23703,125161,0,0.0,0.0,0.0,18,0
109340,54241,0,0.0,0.0,0.0,16,0
110505,115354,0,0.0,0.0,0.0,76,0
119518,88086,0,0.0,0.0,0.0,30,0
68252,62967,0,0.0,0.0,0.0,36,0
89072,129827,0,0.0,0.0,0.0,28,0
102480,63969,0,0.0,0.0,0.0,90,0
101994,125399,0,0.0,0.0,0.0,780,0
99126,51963,0,0.0,0.0,0.0,735,0
43469,111622,0,0.0,0.0,0.0,128,0
68481,27654,0,0.0,0.0,0.0,111,0
103648,45229,0,0.0,0.0,0.0,198,0
11274,50479,0,0.0,0.0,0.0,51,0
12613,110589,0,0.0,0.0,0.0,38,0
6443,54401,0,0.0,0.0,0.0,220,0
87089,96897,0,0.0,0.0,0.0,14,0
80880,62709,0,0.0,0.0,0.0,170,0
7922,59720,0,0.0,0.0,0.0,32,0
117446,58139,0,0.0,0.0,0.0,2,0
123552,30476,0,0.0,0.0,0.0,16,0
102718,57250,0,0.0,0.0,0.0,4950,0
108877,26845,0,0.0,0.0,0.0,7,0
132076,39447,0,0.0,0.0,0.0,14,0
33883,126550,1,0.010101010101010102,0.25562221863533147,0.02,2211,0
115459,89794,0,0.0,0.0,0.0,522,0
43601,32047,0,0.0,0.0,0.0,648,0
2535,22781,0,0.0,0.0,0.0,3,0
79238,19778,0,0.0,0.0,0.0,90,0
48550,115545,0,0.0,0.0,0.0,25,0
105609,47432,0,0.0,0.0,0.0,252,0
51549,90623,0,0.0,0.0,0.0,78,0
46081,112751,0,0.0,0.0,0.0,165,0
127996,97476,0,0.0,0.0,0.0,312,0
81610,20665,0,0.0,0.0,0.0,189,0
111687,85051,0,0.0,0.0,0.0,123,0
60818,81851,0,0.0,0.0,0.0,78,0
85399,61381,0,0.0,0.0,0.0,160,0
101271,116949,0,0.0,0.0,0.0,60,0
86016,121149,0,0.0,0.0,0.0,52,0
68748,115425,0,0.0,0.0,0.0,264,0
101054,122169,0,0.0,0.0,0.0,6,0
82406,85452,0,0.0,0.0,0.0,38,0
82729,97918,0,0.0,0.0,0.0,456,0
39955,124126,0,0.0,0.0,0.0,240,0
50670,77980,0,0.0,0.0,0.0,36,0
14874,55915,0,0.0,0.0,0.0,66,0
7928,59647,0,0.0,0.0,0.0,1470,0
50042,86006,0,0.0,0.0,0.0,169,0
113246,49702,0,0.0,0.0,0.0,133,0
90453,62116,0,0.0,0.0,0.0,72,0
39172,74172,0,0.0,0.0,0.0,1173,0
11476,23635,0,0.0,0.0,0.0,21,0
25697,130480,0,0.0,0.0,0.0,72,0
59519,27493,0,0.0,0.0,0.0,21,0
9815,115966,0,0.0,0.0,0.0,9,0
85977,53891,0,0.0,0.0,0.0,76,0
107136,18699,0,0.0,0.0,0.0,7,0
38450,121399,0,0.0,0.0,0.0,162,0
117849,59468,0,0.0,0.0,0.0,90,0
71766,17942,0,0.0,0.0,0.0,264,0
109733,28257,0,0.0,0.0,0.0,240,0
12058,81901,0,0.0,0.0,0.0,30,0
122937,123437,0,0.0,0.0,0.0,10,0
120619,60424,0,0.0,0.0,0.0,6,0
121625,97431,0,0.0,0.0,0.0,288,0
81416,102134,0,0.0,0.0,0.0,3,0
3045,44392,0,0.0,0.0,0.0,42,0
889,4483,0,0.0,0.0,0.0,4,0
108823,22035,0,0.0,0.0,0.0,49,0
69109,41366,0,0.0,0.0,0.0,70,0
99104,102759,0,0.0,0.0,0.0,114,0
1904,3247,0,0.0,0.0,0.0,44,0
58187,91648,0,0.0,0.0,0.0,40,0
5187,123603,0,0.0,0.0,0.0,30,0
66947,18009,0,0.0,0.0,0.0,195,0
77269,47865,0,0.0,0.0,0.0,50,0
6932,78008,0,0.0,0.0,0.0,23,0
112082,17454,0,0.0,0.0,0.0,88,0
128363,95839,0,0.0,0.0,0.0,124,0
120559,92016,0,0.0,0.0,0.0,12,0
101332,58191,0,0.0,0.0,0.0,510,0
101986,103059,0,0.0,0.0,0.0,276,0
44622,18553,0,0.0,0.0,0.0,1071,0
16899,129834,0,0.0,0.0,0.0,68,0
68246,122364,0,0.0,0.0,0.0,33,0
87726,61435,0,0.0,0.0,0.0,4,0
2124,15381,0,0.0,0.0,0.0,148,0
21536,62589,0,0.0,0.0,0.0,3,0
13557,54416,0,0.0,0.0,0.0,378,0
55602,64089,0,0.0,0.0,0.0,540,0
54771,55560,0,0.0,0.0,0.0,174,0
111687,90831,0,0.0,0.0,0.0,21,0
38295,16193,0,0.0,0.0,0.0,98,0
11318,44679,0,0.0,0.0,0.0,750,0
71947,7387,0,0.0,0.0,0.0,99,0
839,32669,0,0.0,0.0,0.0,57,0
38343,27576,0,0.0,0.0,0.0,324,0
92877,96506,0,0.0,0.0,0.0,2,0
132882,76327,0,0.0,0.0,0.0,308,0
72168,94541,0,0.0,0.0,0.0,123,0
119047,29356,0,0.0,0.0,0.0,120,0
114618,89356,0,0.0,0.0,0.0,192,0
119136,95257,0,0.0,0.0,0.0,28,0
104001,7359,0,0.0,0.0,0.0,44,0
99193,117363,0,0.0,0.0,0.0,45,0
107724,84188,0,0.0,0.0,0.0,66,0
95941,64574,0,0.0,0.0,0.0,21,0
110603,125204,0,0.0,0.0,0.0,34,0
84657,23267,0,0.0,0.0,0.0,180,0
36027,18667,0,0.0,0.0,0.0,312,0
83786,26040,0,0.0,0.0,0.0,60,0
81804,57961,0,0.0,0.0,0.0,714,0
11479,88492,0,0.0,0.0,0.0,51,0
38921,110685,0,0.0,0.0,0.0,913,0
104548,20248,0,0.0,0.0,0.0,306,0
9674,117090,0,0.0,0.0,0.0,440,0
9770,31931,0,0.0,0.0,0.0,20,0
4481,113079,0,0.0,0.0,0.0,36,0
46439,53486,0,0.0,0.0,0.0,176,0
69861,112428,0,0.0,0.0,0.0,42,0
99499,94648,0,0.0,0.0,0.0,168,0
3335,20636,0,0.0,0.0,0.0,28,0
56840,64967,0,0.0,0.0,0.0,216,0
40497,52192,0,0.0,0.0,0.0,316,0
118639,30375,0,0.0,0.0,0.0,161,0
16901,124796,0,0.0,0.0,0.0,64,0
105218,111570,0,0.0,0.0,0.0,138,0
29306,128877,0,0.0,0.0,0.0,27,0
83091,83906,0,0.0,0.0,0.0,60,0
101347,50096,0,0.0,0.0,0.0,264,0
35552,31445,0,0.0,0.0,0.0,304,0
37523,60341,0,0.0,0.0,0.0,16,0
20914,23457,0,0.0,0.0,0.0,51,0
69439,27191,0,0.0,0.0,0.0,15,0
67650,115217,0,0.0,0.0,0.0,24,0
88911,93819,0,0.0,0.0,0.0,35,0
56006,27800,0,0.0,0.0,0.0,9,0
70640,86546,0,0.0,0.0,0.0,76,0
73795,108856,0,0.0,0.0,0.0,44,0
11274,80809,0,0.0,0.0,0.0,15,0
3010,62846,0,0.0,0.0,0.0,8,0
113283,125061,0,0.0,0.0,0.0,414,0
71650,13698,0,0.0,0.0,0.0,990,0
119977,30057,0,0.0,0.0,0.0,810,0
4114,126265,0,0.0,0.0,0.0,240,0
3151,90938,0,0.0,0.0,0.0,55,0
36149,55087,0,0.0,0.0,0.0,36,0
22342,32406,0,0.0,0.0,0.0,576,0
5824,6712,0,0.0,0.0,0.0,408,0
34729,58152,0,0.0,0.0,0.0,27,0
79978,128903,0,0.0,0.0,0.0,45,0
32559,32754,0,0.0,0.0,0.0,66,0
113686,81454,0,0.0,0.0,0.0,588,0
17942,57514,0,0.0,0.0,0.0,32,0
112304,59448,0,0.0,0.0,0.0,7,0
108191,86268,0,0.0,0.0,0.0,377,0
65723,61078,0,0.0,0.0,0.0,13,0
39372,43408,0,0.0,0.0,0.0,9,0
21478,26219,0,0.0,0.0,0.0,2170,0
73271,42341,0,0.0,0.0,0.0,360,0
112711,116902,0,0.0,0.0,0.0,30,0
109770,62702,0,0.0,0.0,0.0,34,0
64601,98229,0,0.0,0.0,0.0,80,0
66767,124874,0,0.0,0.0,0.0,348,0
107588,23702,0,0.0,0.0,0.0,864,0
42314,127795,0,0.0,0.0,0.0,39,0
82019,127828,0,0.0,0.0,0.0,495,0
17075,86528,0,0.0,0.0,0.0,2788,0
16481,88704,0,0.0,0.0,0.0,29,0
53956,92133,0,0.0,0.0,0.0,28,0
132948,120030,0,0.0,0.0,0.0,6,0
113592,82019,0,0.0,0.0,0.0,66,0
106935,87909,0,0.0,0.0,0.0,76,0
5284,71854,0,0.0,0.0,0.0,118,0
100033,85832,0,0.0,0.0,0.0,19,0
68629,83129,0,0.0,0.0,0.0,624,0
41425,57834,0,0.0,0.0,0.0,280,0
71077,87165,0,0.0,0.0,0.0,66,0
74208,18082,0,0.0,0.0,0.0,12,0
30167,63813,0,0.0,0.0,0.0,180,0
42149,18610,0,0.0,0.0,0.0,217,0
5415,92123,0,0.0,0.0,0.0,17,0
54184,125184,0,0.0,0.0,0.0,42,0
72236,84463,0,0.0,0.0,0.0,330,0
115785,28128,0,0.0,0.0,0.0,308,0
132884,70480,0,0.0,0.0,0.0,12,0
99898,52545,0,0.0,0.0,0.0,78,0
42492,109819,0,0.0,0.0,0.0,2272,0
17075,23360,0,0.0,0.0,0.0,164,0
